Species_ID,Name,Genus,Family,Order,Class,Phylum,Kingdom,Superkingdom
2845985 , Psouhdivirus pedovicinum  , Psouhdivirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2845986 , Pterovirus chulinense  , Pterovirus , Chuviridae , Jingchuvirales , Monjiviricetes , Negarnaviricota , Orthornavirae , Viruses 
2845988 , Pudlivirus limivicinum  , Pudlivirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2845989 , Puduphavirus pedovivens  , Puduphavirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2845990 , Puhrivirus limivivens  , Puhrivirus , Solspiviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2845992 , Puirovirus lutenecus  , Puirovirus , Solspiviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846003 , Pujohnavirus geovicinum  , Pujohnavirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846015 , Betascleroulivirus pyriculariae  , Betascleroulivirus , Botourmiaviridae , Ourlivirales , Miaviricetes , Lenarviricota , Orthornavirae , Viruses 
2846017 , Qeihnovirus defluviicola  , Qeihnovirus , Atkinsviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846027 , Radbaivirus tellurihabitans  , Radbaivirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846035 , Rainacovirus terradaptatum  , Rainacovirus , Atkinsviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846037 , Rajidapivirus A  , Rajidapivirus , Picornaviridae , Picornavirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
2846038 , Anchaingvirus anchaing  , Anchaingvirus , Autographiviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846039 , Bakolyvirus bakoly  , Bakolyvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846040 , Cimandefvirus cimandef  , Cimandefvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846044 , Gervaisevirus GP4  , Gervaisevirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846049 , Firingavirus RSK1  , Firingavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846050 , Rahariannevirus raharianne  , Rahariannevirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846054 , Rehihmevirus terrenecus  , Rehihmevirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846055 , Rehudzovirus terrihabitans  , Rehudzovirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846059 , Rhizomonavirus mali  , Rhizomonavirus , Mymonaviridae , Mononegavirales , Monjiviricetes , Negarnaviricota , Orthornavirae , Viruses 
2846061 , Sleepyheadvirus sleepyhead  , Sleepyheadvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846063 , Epsilontectivirus toil  , Epsilontectivirus , Tectiviridae , Kalamavirales , Tectiliviricetes , Preplasmiviricota , Bamfordvirae , Viruses 
2846064 , Whackvirus whack  , Whackvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846065 , Rhohmbavirus terrivicinum  , Rhohmbavirus , Blumeviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846066 , Rodtovirus pelovivens  , Rodtovirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846068 , Rohsdrivirus terrivivens  , Rohsdrivirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846069 , Aoqinvirus RD1410W101  , Aoqinvirus , Schitoviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846071 , Rubivirus rubellae  , Rubivirus , Matonaviridae , Hepelivirales , Alsuviricetes , Kitrinoviricota , Orthornavirae , Viruses 
2846075 , Pomeroyivirus V13  , Pomeroyivirus , Schitoviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846076 , Rusvolovirus asiadaptatum  , Rusvolovirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846079 , Salinovirus utanense  , Salinovirus , Zobellviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846104 , Irrigatiovirus SI7  , Irrigatiovirus , Peduoviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846123 , Astrithrvirus astrithr  , Astrithrvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846144 , Samuneavirus asiocola  , Samuneavirus , Duinviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846146 , Betaricinrhavirus scapularis  , Betaricinrhavirus , Rhabdoviridae , Mononegavirales , Monjiviricetes , Negarnaviricota , Orthornavirae , Viruses 
2846149 , Scarabeuvirus hubeiense  , Scarabeuvirus , Chuviridae , Jingchuvirales , Monjiviricetes , Negarnaviricota , Orthornavirae , Viruses 
2846161 , Sclerotimonavirus sclerotiniae  , Sclerotimonavirus , Mymonaviridae , Mononegavirales , Monjiviricetes , Negarnaviricota , Orthornavirae , Viruses 
2846166 , Scloravirus humicola  , Scloravirus , Atkinsviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846168 , Scuadavirus asiohabitans  , Scuadavirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846169 , Sculuvirus humenecus  , Sculuvirus , , , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846170 , Sdenfavirus asiovicinum  , Sdenfavirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846171 , Sdonativirus humihabitans  , Sdonativirus , Atkinsviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846172 , Sdribtuvirus humivicinum  , Sdribtuvirus , Atkinsviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846174 , Sehcovirus asiovivens  , Sehcovirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846176 , Sehpovirus borboradaptatum  , Sehpovirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846177 , Semodevirus borborenecus  , Semodevirus , Blumeviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846179 , Moabitevirus mv2050HW  , Moabitevirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846180 , Myosmarvirus MTx  , Myosmarvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846184 , Muldoonvirus PS2  , Muldoonvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846185 , Parlovirus parlo  , Parlovirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846187 , Setohruvirus agradaptatum  , Setohruvirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846190 , Sexopuavirus agricola  , Sexopuavirus , Solspiviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846191 , Seybrovirus borborohabitans  , Seybrovirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846193 , Alphadrosrhavirus shayang  , Alphadrosrhavirus , Rhabdoviridae , Mononegavirales , Monjiviricetes , Negarnaviricota , Orthornavirae , Viruses 
2846194 , Betanemrhavirus shayang  , Betanemrhavirus , Rhabdoviridae , Mononegavirales , Monjiviricetes , Negarnaviricota , Orthornavirae , Viruses 
2846196 , Shebanavirus borborovicinum  , Shebanavirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846208 , Shihmovirus borborovivens  , Shihmovirus , Blumeviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846209 , Shihovirus caenadaptatum  , Shihovirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846210 , Shihwivirus caenenecus  , Shihwivirus , Blumeviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846213 , Sholavirus caenivicinum  , Sholavirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846215 , Shomudavirus limadaptatum  , Shomudavirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846216 , Shopitevirus limenecus  , Shopitevirus , Atkinsviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846217 , Shuravirus limicola  , Shuravirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846226 , Sidiruavirus agrenecus  , Sidiruavirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846231 , Sincthavirus limivicinum  , Sincthavirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846232 , Huelvavirus ort11  , Huelvavirus , Schitoviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846233 , Skhembuvirus limivivens  , Skhembuvirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846234 , Skrubnovirus agrihabitans  , Skrubnovirus , , , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846235 , Smudhfivirus lutadaptatum  , Smudhfivirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846236 , Snuwdevirus agrivicinum  , Snuwdevirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846237 , Soetuvirus lutenecus  , Soetuvirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846239 , Sorghum mastrevirus associated alphasatellite  , Somasatellite , Alphasatellitidae , , , , , Viruses 
2846241 , Sperdavirus luticola  , Sperdavirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846243 , Sphonivirus choradaptatum  , Sphonivirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846269 , Peeveelvirus PV83  , Peeveelvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846291 , Coventryvirus SpT152  , Coventryvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846383 , Stehlmavirus lutihabitans  , Stehlmavirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846386 , Stehnavirus chorovicinum  , Stehnavirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846388 , Menderavirus IMESM1  , Menderavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846391 , Pokkenvirus pokken  , Pokkenvirus , Schitoviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846392 , Annadreamyvirus annadreamy  , Annadreamyvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846393 , Borockvirus brock  , Borockvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846395 , Gilsonvirus comrade  , Gilsonvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846396 , Flowerpowervirus flowerpower  , Flowerpowervirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846399 , Immanueltrevirus immanuel3  , Immanueltrevirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846404 , Streptomyces virus StarPlatinum  , Karimacvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846405 , Manuelvirus wrighton  , Manuelvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846406 , Deltatectivirus wheeheim  , Deltatectivirus , Tectiviridae , Kalamavirales , Tectiliviricetes , Preplasmiviricota , Bamfordvirae , Viruses 
2846410 , Stupavirus chorovivens  , Stupavirus , Atkinsviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846413 , Suhnsivirus lutivivens  , Suhnsivirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846414 , Aorunvirus EE36phi1  , Aorunvirus , Schitoviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846415 , Raunefjordenvirus CB2047B  , Raunefjordenvirus , Schitoviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846417 , Surghavirus arvihabitans  , Surghavirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846418 , Swihdzovirus paludicola  , Swihdzovirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846420 , Taceavirus wenlingense  , Taceavirus , Chuviridae , Jingchuvirales , Monjiviricetes , Negarnaviricota , Orthornavirae , Viruses 
2846423 , Tahluvirus peladaptatum  , Tahluvirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846424 , Tamanovirus pelenecus  , Tamanovirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846425 , Tapikevirus pelocola  , Tapikevirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846426 , Teciucevirus pelohabitans  , Teciucevirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846427 , Tehdravirus arvivicinum  , Tehdravirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846428 , Tehmuvirus arvivivens  , Tehmuvirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846429 , Tehnexuvirus edaphadaptatum  , Tehnexuvirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846431 , Tehnicivirus edaphocola  , Tehnicivirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846434 , Tehuhdavirus pelovivens  , Tehuhdavirus , Duinviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846435 , Shirahamavirus PTm1  , Shirahamavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846436 , Kungbxnavirus pT24  , Kungbxnavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846437 , Tetipavirus asiadaptatum  , Tetipavirus , , , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846438 , Thehlovirus edaphovicinum  , Thehlovirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846439 , Thidevirus edaphovivens  , Thidevirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846440 , Thiuhmevirus pedadaptatum  , Thiuhmevirus , Solspiviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846441 , Thiwvovirus asienecus  , Thiwvovirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846442 , Thiyevirus asiocola  , Thiyevirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846443 , Thobivirus asiohabitans  , Thobivirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846445 , Thyrsuvirus pedocola  , Thyrsuvirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846446 , Tibirnivirus paludicola  , Tibirnivirus , Blumeviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846447 , Ticahravirus asiovicinum  , Ticahravirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846449 , Tikiyavirus asiovivens  , Tikiyavirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846450 , Timirovirus borboradaptatum  , Timirovirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846451 , Tinebovirus borborenecus  , Tinebovirus , Blumeviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846454 , Tohkunevirus borborocola  , Tohkunevirus , Solspiviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846455 , Tohvovirus borborohabitans  , Tohvovirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846576 , Merhavirus tritaeniorhynchus  , Merhavirus , Rhabdoviridae , Mononegavirales , Monjiviricetes , Negarnaviricota , Orthornavirae , Viruses 
2846579 , Trucevirus pedenecus  , Trucevirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846580 , Tsecebavirus borborovicinum  , Tsecebavirus , Atkinsviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846581 , Tsuhreavirus borborovivens  , Tsuhreavirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846583 , Tuskovirus caenadaptatum  , Tuskovirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846584 , Tuwendivirus caenenecus  , Tuwendivirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846585 , Tyrahlevirus caenicola  , Tyrahlevirus , Solspiviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846587 , Ureyisuvirus caenihabitans  , Ureyisuvirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846594 , Ushumevirus caenivicinum  , Ushumevirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846595 , Vendavirus caenivivens  , Vendavirus , Solspiviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846596 , Vernevirus limadaptatum  , Vernevirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846597 , Vesehyavirus pedohabitans  , Vesehyavirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846600 , Dorisvirus 49B3  , Dorisvirus , Schitoviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846601 , Nahantvirus 49C7  , Nahantvirus , Schitoviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846603 , Icepovirus bengalense  , Icepovirus , Zobellviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846604 , Galateavirus PVA5  , Galateavirus , Schitoviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846606 , Stoningtonvirus VBP47  , Stoningtonvirus , Schitoviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846607 , Pacinivirus VCO139  , Pacinivirus , Schitoviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846608 , Yongunavirus yong1  , Yongunavirus , Peduoviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2846610 , Vindevirus pedovicinum  , Vindevirus , Steitzviridae , Timlovirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
2846612 , Vinehtivirus limenecus  , Vinehtivirus , Fiersviridae , Norzivirales , Leviviricetes , Lenarviricota , Orthornavirae , Viruses 
